id,is_risk
24472,0.000614567135926336
118188,0.0003310756292194128
147885,0.00038434742600657046
66977,0.00032307961373589933
69608,2.7647914976114407e-05
69608,3.459038634900935e-05
129673,4.864847505814396e-05
129673,0.0006692480528727174
129673,0.0008025316637940705
129673,0.0006148811662569642
129673,0.0009215499158017337
12273,0.00020638940623030066
106370,0.00037068259553052485
171679,2.7814921850222163e-05
68206,0.0009604892111383379
68206,0.0011761491186916828
68206,0.0012207208201289177
150171,0.00022004777565598488
40583,0.00041261871228925884
40583,0.0005573557573370636
40583,0.0005767786060459912
40583,0.00048322801012545824
40583,0.0005364479147829115
40583,0.0004148627049289644
40583,0.0004774411499965936
40583,0.0004902787040919065
40583,0.0004661846032831818
40583,0.0005266627995297313
40583,0.00043027769424952567
40583,0.0005852029426023364
40583,0.0004284279129933566
40583,0.00044461656943894923
40583,0.0004242740396875888
40583,0.00044450999121181667
40583,0.0006160857737995684
40583,0.000606715795584023
40583,0.0005747804534621537
40583,0.0005681003094650805
73146,0.0007754515972919762
90032,0.0010687384055927396
90032,0.0014504105783998966
90032,0.0014355273451656103
80231,0.0007911458378657699
80231,0.0009174057049676776
66122,0.0009006113978102803
18304,1.889521263365168e-05
40936,2.4710343495826237e-05
171209,0.0002842668618541211
156720,0.0006659967475570738
156720,0.0009037950076162815
97861,0.00033209763932973146
173689,4.6267050493042916e-05
173689,0.0013178681256249547
173689,4.230179911246523e-05
136244,0.0002841565874405205
159674,0.0007310685468837619
51559,0.0003113627026323229
89744,0.0007956457557156682
140404,0.0006962336483411491
85330,0.0014233473921194673
85330,0.0010641193948686123
114698,0.0002742804354056716
94592,0.0011691220570355654
94592,0.0006402882863767445
94592,0.00033317331690341234
124106,0.0008144128951244056
109699,1.8186565284850076e-05
109699,0.00018031420768238604
109699,0.0001464856177335605
109699,0.00047803111374378204
127746,0.0005114104715175927
35424,0.00047577606164850295
92641,6.457225390477106e-05
92641,0.0010998930083587766
163599,0.0010518362978473306
163599,0.0003715819912031293
163599,0.0005413798498921096
9478,0.000517007487360388
9478,0.0008362201624549925
9478,0.0007565917912870646
9478,0.0003355551161803305
9478,0.0007736152620054781
9478,0.000685623032040894
9478,0.0007693901425227523
9478,0.0007182398694567382
144435,0.0006817913381382823
28240,0.0008906250004656613
28240,0.0016245433362200856
28240,0.0007543273386545479
28240,0.0003236372722312808
28240,0.0005780539941042662
28240,5.005586353945546e-05
28240,4.3725820432882756e-05
28240,0.0003261439851485193
28240,0.0002849691372830421
129237,0.00029729222296737134
129237,0.0002653132542036474
129237,0.00025044067297130823
129237,0.0002637880388647318
129237,0.00047588133020326495
27562,0.00039570004446431994
41842,0.0007178248488344252
102345,0.0010773035464808345
102345,8.05931122158654e-05
145329,0.00036061444552615285
131473,0.0002697562740650028
131473,0.0003354447544552386
156305,0.00033404093119315803
74875,0.00029927375726401806
152648,7.335963164223358e-05
152648,0.0008067783783189952
7501,0.000692363828420639
157099,0.0019243246642872691
157099,0.0007817016448825598
157099,0.001024804194457829
157099,0.000979828997515142
157099,0.0012569981627166271
157099,0.0007327658822759986
157099,0.0017744444776326418
157099,0.0008171155932359397
157099,0.0007413143757730722
157099,0.0008524199947714806
157099,0.0006601969944313169
157099,0.0009965141071006656
157099,0.0005194997065700591
157099,0.0009665010147728026
157099,0.0006155478185974061
157099,0.0007751191151328385
157099,0.0005201822496019304
157099,0.0006710466113872826
157099,0.0008228644728660583
157099,0.0009524131892248988
157099,0.0007965185795910656
157099,0.0009213954908773303
157099,0.0013700892450287938
157099,0.0005670167738571763
157099,0.0007277167751453817
157099,0.0010037118336185813
157099,0.00110421993304044
157099,0.0009160727495327592
157099,0.0007621643017046154
157099,0.0006317397346720099
157099,0.0006402437575161457
157099,0.0018497082637622952
157099,0.0011564597953110933
157099,0.0021632923744618893
72874,3.512071634759195e-05
25671,0.0013532296288758516
50850,0.0006099377060309052
64304,0.0006540371105074883
70842,8.268255623988807e-05
70842,0.00010560434020590037
70842,8.737434109207243e-05
55972,0.0012565981596708298
85509,0.0010008265962824225
155027,0.00041326507925987244
42019,0.0006938113365322351
42019,6.144863436929882e-05
42019,0.0006496675778180361
42019,4.284321403247304e-05
141112,0.0009904777398332953
141112,0.0005255620344541967
141112,0.000980933546088636
160304,0.0009134397841989994
124406,5.411703386926092e-05
124406,0.0005814711330458522
150041,0.0004541093949228525
49567,0.0005012497422285378
110773,0.0003810010675806552
110773,0.0006566105876117945
110773,0.00028926701634190977
110773,0.00027843841235153377
88287,3.551903864718042e-05
157057,0.0005356059409677982
38836,0.0001580421085236594
38836,0.001938618253916502
140920,0.0011190775549039245
140920,0.0010446750093251467
140920,0.000994717120192945
140920,0.0018902518786489964
175528,0.00022685402655042708
138830,0.0008279185858555138
138830,0.0007663858705200255
138830,0.0012619560584425926
138830,0.0006176178576424718
138830,0.0008670308161526918
138830,0.0006835244712419808
138830,0.0006176178576424718
138830,0.0005973305087536573
138830,0.0007597400690428913
138830,0.0009513144614174962
67478,0.0007236265810206532
67478,0.0009413025691173971
67478,0.0007500265492126346
67478,0.0007319904398173094
67478,0.0007625565631315112
175405,0.0007259252015501261
89487,0.001319477683864534
89487,0.0009929564548656344
89487,0.0007470875862054527
89487,0.0012062846217304468
89487,0.0011436787899583578
143865,0.0003749460738617927
143865,0.0005921156844124198
143865,0.000958311022259295
143865,0.0019632268231362104
143865,0.0014148603659123182
143865,0.0003190371789969504
143865,0.0011702908668667078
168156,0.0004303818568587303
168156,0.0005148611380718648
33470,0.0003859563439618796
33470,0.0002407477586530149
33470,0.00024803989799693227
33470,0.0003334128996357322
33470,0.0007356562418863177
33470,0.0003147072857245803
33470,4.327300121076405e-05
33470,0.0004364298365544528
33470,0.000590987503528595
33470,0.0003868057392537594
33470,0.00046868022764101624
33470,0.0007039650809019804
33470,0.0005146199837327003
168156,0.0004187030717730522
168156,0.0005052369087934494
168156,0.0006108158268034458
168156,0.0004105431435164064
168156,0.0005535220261663198
134048,2.940314334409777e-05
134048,0.0005289770779199898
134048,0.0003823360020760447
11558,0.00042111999937333167
11558,6.6196866100654e-05
125859,0.0007097076158970594
126066,0.0003978711902163923
126066,0.00041054710163734853
126066,0.0009672038722783327
126066,0.0005461114342324436
126066,0.0004551395250018686
126066,0.00046499070595018566
126066,0.0004291427612770349
126066,0.0005171430530026555
10909,0.0002915003860834986
10909,0.00033396482467651367
10909,0.0003242064267396927
170668,0.0012240606592968106
170668,0.0010110230650752783
170668,0.0014800796052441
170668,0.0010496575850993395
170668,0.000828428368549794
170668,0.000670574780087918
170668,0.0009489711374044418
170668,0.000583226268645376
170668,0.0006640190840698779
170668,0.0010398790473118424
170668,0.0009008659399114549
4967,0.00038259889697656035
4967,0.0005495224031619728
4967,0.0006562317721545696
4967,0.00041222869185730815
4967,0.0004994547925889492
4967,0.0005688702221959829
4967,0.0005224082851782441
4967,0.00034422139287926257
4967,0.0004171552718617022
166474,0.0005696187145076692
67636,0.00030949228676036
65242,0.0010548130376264453
14798,0.0015911782393231988
27714,0.0006408655317500234
155591,0.00033344182884320617
146764,0.001255714101716876
162507,0.00035306342761032283
162507,0.000682357233017683
162507,4.4341202737996355e-05
162507,0.0007231426425278187
162507,0.00038852530997246504
162507,0.00039456586819142103
162507,4.7300094593083486e-05
162507,4.9421087169321254e-05
162507,0.00025438767625018954
162507,0.0002384928084211424
162507,0.0002594811376184225
94933,2.9896595151512884e-05
94933,0.00017656844283919781
94933,0.0001855863956734538
94933,0.0003685300762299448
94933,5.0817379815271124e-05
94933,0.00039088568883016706
94933,4.2579682485666126e-05
36192,0.0001017060421872884
42410,0.00029058329528197646
13574,0.001232922775670886
103992,0.00029385683592408895
103992,0.0002900458057411015
103992,0.00022796177654527128
152127,0.0006598601466976106
28240,0.0007197421509772539
28240,0.0007310517248697579
120656,0.0004268317425157875
21274,0.0011305215302854776
21274,0.0011430145241320133
21274,0.0008647750364616513
77477,2.774821041384712e-05
80135,0.0008721469203010201
150239,0.00079471489880234
150239,0.000357811339199543
105185,0.0012457139091566205
127235,0.0001340766903012991
14558,0.0005826647975482047
14558,0.000479288341011852
14558,0.00073282141238451
72215,0.00031449610833078623
175659,0.0007268011686392128
39052,0.00045319306082092226
34365,0.001085155876353383
161828,0.0009277384378947318
118931,0.0005549131892621517
20833,0.000559176376555115
144898,0.000406348000979051
103237,0.00022911818814463913
39250,0.0010267753386870027
58551,0.0005689629469998181
156444,0.0009023916791193187
174519,0.00041173992212861776
174519,0.000516441825311631
6609,0.0004064246895723045
121441,0.0004553794860839844
27864,0.00030389626044780016
27864,2.3921411411720328e-05
60810,0.0005921394331380725
129106,0.0010117152705788612
31713,5.0177925004391e-05
31713,0.0004903509397991002
31713,0.00030188928940333426
31713,0.0003324654244352132
31713,0.0005152219673618674
14426,0.00046200380893424153
12273,0.0008353640441782773
12273,0.0013810554519295692
139722,0.00032013890449889004
139722,0.00019018705643247813
139722,0.00026809482369571924
69204,0.0008788727573119104
48268,0.00021432012727018446
118885,0.0002015739883063361
22033,0.00018699282372836024
22033,0.0003226265253033489
22033,0.0002879503881558776
22033,0.00021061277948319912
22033,0.00016349977522622794
22033,0.000183048119652085
22033,0.0002929449256043881
22033,0.00017036357894539833
22033,0.00018128962256014347
22033,0.00023854669416323304
22033,0.00027834580396302044
22033,0.00018870909116230905
22033,0.00020050878811161965
22033,0.00028521675267256796
22033,0.00033914914820343256
71928,0.0003701313689816743
71928,0.0005008342559449375
148754,0.00035461969673633575
77965,0.00025526134413667023
137241,0.00023500829411204904
62712,0.0003619040362536907
71928,0.0003468473150860518
64066,0.0007260141428560019
64066,0.0005847513093613088
22033,0.00014253171684686095
22033,0.00018273004388902336
22033,0.00018331063620280474
22033,0.00023559654073324054
62712,4.081428414792754e-05
126526,4.245030868332833e-05
126526,0.00027022449648939073
35519,4.1929852159228176e-05
103835,0.0005121263093315065
13201,2.6134404834010638e-05
13201,0.000311466894345358
13201,0.0005155004910193384
13201,0.0003004662285093218
13201,0.00030304823303595185
13201,0.0004201482515782118
28213,0.0004910366260446608
28213,0.00025743243168108165
28213,0.0009287294233217835
94457,0.0007610396714881063
78035,0.0016692652134224772
85538,0.0005971401114948094
168119,0.00039883708814159036
58975,0.0004760578158311546
159379,2.9913964681327343e-05
91717,0.001399948843754828
91717,0.0014755481388419867
5592,0.0010080866049975157
3763,0.00031284839496947825
25100,0.0003581331402529031
25100,2.6958861781167798e-05
25100,0.0007220642291940749
175336,0.0008543699514120817
175336,0.0008062146371230483
175336,0.000812397978734225
56422,0.000180969072971493
50127,0.0010494835441932082
5192,0.003333941102027893
5192,0.0010757077252492309
115824,0.0038814572617411613
90415,0.0018069356447085738
67063,2.806412521749735e-05
120625,2.156194022973068e-05
130491,0.0007398217567242682
137511,0.0002565349277574569
137511,2.0092829799978063e-05
137511,0.0001777005527401343
87372,6.974708230700344e-05
167746,0.0014810679713264108
68113,0.0007049774867482483
68113,0.0006147162057459354
143164,0.0008784792735241354
145578,0.0024019137490540743
68986,0.0013802718603983521
32304,0.0013132740277796984
55618,0.0012984321219846606
146676,0.0006876007537357509
148973,0.00010304305033059791
148973,0.0022998563945293427
148973,8.046356379054487e-05
115867,0.0004464563971851021
117326,0.001294440240599215
117326,9.758904343470931e-05
63170,0.00012895620602648705
59534,0.0020589532796293497
147395,0.0001164637942565605
110158,0.0005528289475478232
110158,0.0010365956695750356
123216,0.0008985239546746016
35203,0.0008304410148411989
2647,0.0008583200979046524
146245,0.003150756238028407
81856,0.002897238126024604
81856,0.002815666375681758
35203,0.0020380604546517134
35203,0.002145854290574789
35203,0.0021684770472347736
35203,0.0010646309237927198
35203,5.526496534002945e-05
15525,0.0017875954508781433
15525,0.0013325606705620885
142960,0.0002864403068087995
45845,0.0003948681696783751
45845,0.0002773447195068002
57917,0.0006742965197190642
23193,0.00042472241329960525
23193,0.0003941603936254978
23193,0.0005090771592222154
82162,0.00044027771218679845
82162,0.0001413081045029685
82162,0.00015758736117277294
82162,0.0003997311869170517
28878,0.00079635955626145
8664,0.00043945337529294193
160625,4.704871025751345e-05
69204,0.0007817936129868031
51422,0.0006543432828038931
29644,5.921803312958218e-05
151025,0.00022006371000315994
151025,0.000287763774394989
151025,2.3331056581810117e-05
78618,6.907583883730695e-05
78618,0.0004897817270830274
78618,0.0005031799082644284
67154,0.0003634547465480864
51037,0.0006571208359673619
51037,6.599113839911297e-05
51037,0.0007318188436329365
51037,0.0004888260154984891
16085,0.0009989310055971146
16085,0.001351465005427599
16085,0.0004927407135255635
16085,0.0006624505040235817
16085,0.0007678212132304907
37532,0.0011039412347599864
37532,0.0015362706035375595
37532,0.0008894987986423075
37532,0.0005821269005537033
37532,0.0019727477338165045
37532,0.0018721278756856918
37532,0.0005245616193860769
138823,0.00044659600825980306
138823,0.0003657170746009797
138823,0.00025456162984482944
138823,0.0005092222709208727
138823,0.0005587445921264589
138823,0.00027660717023536563
138823,0.0004310921940486878
5203,0.0008307951502501965
125036,0.0004180290561635047
125036,0.0005605606129392982
62428,0.00013814668636769056
62428,0.0006060812156647444
62428,0.0001461146748624742
62428,2.7545671400730498e-05
9211,0.0005171336815692484
140650,0.0002546324976719916
140650,0.00031030416721478105
125076,0.00037516115116886795
125076,0.0003384932642802596
125076,0.0003305038553662598
125076,0.00047781033208593726
125076,2.7624932045000605e-05
125076,0.0005463319248519838
125076,0.0003160723717883229
125076,0.0006810766644775867
125076,0.0004642035055439919
127238,5.531420902116224e-05
94952,3.147236566292122e-05
94952,3.569990076357499e-05
94952,0.000369882705854252
83248,0.00037357385735958815
153603,4.258731860318221e-05
113942,0.0006522515323013067
45134,0.00030410231556743383
154589,0.0006377800018526614
34516,0.0003782805579248816
153528,0.00046273504267446697
159523,0.0003792621719185263
23762,0.0006498103030025959
23762,0.0003803744912147522
23762,0.00045124543248675764
23762,0.00040762481512501836
23762,0.0007655870285816491
83960,0.0006119815516285598
83960,0.0005627619102597237
83960,0.0006844873423688114
72162,5.2734532800968736e-05
61244,2.2590984372072853e-05
61244,2.475928886269685e-05
61244,2.2073087166063488e-05
61244,2.2134110622573644e-05
61244,0.0002209222875535488
138993,0.00024464697344228625
173453,0.00032212401856668293
173453,0.00043672765605151653
173453,0.00028344523161649704
173453,0.00032331841066479683
173453,0.0002834992774296552
138993,2.21663030970376e-05
138993,0.0007542212842963636
138993,0.00034580627107061446
10511,0.0004740962467622012
162844,4.7365316277137026e-05
3680,2.9622193324030377e-05
171907,0.0004446825187187642
144415,0.0023661297746002674
61211,0.0004537749045994133
61211,0.0004887980758212507
61211,0.000585476343985647
2815,0.00010900994675466791
151802,0.00031273686909116805
129427,0.000677394971717149
129427,0.0004578149237204343
129427,0.0005479183164425194
95376,0.00048776972107589245
10796,0.0009717135690152645
1327,0.0003091964463237673
1327,0.00041033775778487325
41104,0.0002876943617593497
41104,0.0002537210821174085
41104,0.00152917904779315
41104,0.00026833696756511927
94599,0.0003731216420419514
69097,0.00042432945338077843
8129,0.0004971257876604795
155046,0.00037759364931844175
85657,0.000249403907218948
85657,0.0002478403621353209
85657,0.0004107292916160077
40124,6.585855589946732e-05
78865,0.0004002995847258717
78865,0.0005380163784138858
78865,0.0005691763944923878
78865,0.0008841142407618463
78865,0.0004094771284144372
44410,0.00048127819900400937
44410,0.0003611985011957586
32589,0.00040715603972785175
165828,0.000543287314940244
47351,0.000436269911006093
101910,0.00036349217407405376
101910,0.0005837932112626731
157366,0.00031607961864210665
157366,0.0004277623083908111
157366,0.0003889251674991101
122968,0.0006836752872914076
122968,0.0004190332838334143
122968,0.00031702633714303374
65307,0.00043463133624754846
45386,0.00048695766599848866
26951,0.00038718702853657305
38819,0.00041300023440271616
53190,0.0006891562370583415
81712,0.0006608362891711295
137493,0.0006624120287597179
131344,0.0004895410966128111
22194,0.0004537405038718134
22194,0.000396044400986284
139332,0.0004033925069961697
139332,0.0002753938315436244
139332,4.134332266403362e-05
139332,0.00041959871305152774
139332,0.0009186311508528888
139332,0.00043215538607910275
139332,0.0004893971490673721
139332,0.00037227568100206554
151172,0.0005438922671601176
66577,0.0002175570698454976
66577,0.0004735504335258156
66577,0.0002282181812915951
66577,0.0003254916809964925
66577,0.00033407946466468275
66577,0.0007664666627533734
66577,0.00032550597097724676
66577,0.00030679276096634567
66577,0.00038483834941871464
66577,0.0005874791531823575
66577,0.0003314100322313607
66577,0.0005051158368587494
66577,0.0002893784549087286
66577,0.0003818218829110265
66577,0.0002294603327754885
66577,0.0003223937819711864
66577,0.0007664512959308922
66577,0.00023659353610128164
37322,0.0004967653076164424
37322,0.0006947717629373074
37322,0.0006782764685340226
68463,0.0009205086971633136
68463,0.0007799488957971334
55031,0.0005639074952341616
913,0.0009627536055631936
913,0.0012320728274062276
913,0.002045894507318735
148660,0.0006572974380105734
148660,0.0005773775628767908
77102,0.001076370943337679
116688,0.00106492405757308
91954,2.7790027161245234e-05
110906,0.0003329237224534154
43667,0.001970843877643347
154944,0.0029638248961418867
89837,0.0024019936099648476
89837,0.002296402584761381
108836,0.0009869429050013423
160634,0.00264770002104342
161746,0.002474310342222452
137396,0.0002914133947342634
33348,0.00042668511741794646
131539,0.00047814412391744554
131539,0.0005745503585785627
131539,0.00020985427545383573
143577,0.0007562285754829645
91125,0.00040503768832422793
142652,0.00020363520889077336
140816,0.0007950349245220423
151535,0.00046878858120180666
51556,0.0004889863193966448
162333,0.0002475723158568144
162333,0.00026226756745018065
14422,0.00039734735037200153
110262,0.001004573772661388
110262,0.0008450975874438882
51556,0.0004275725514162332
51556,0.0005229603266343474
89062,0.001169879105873406
128427,0.00034057217999361455
63431,0.00046130630653351545
4511,0.00029560632538050413
42886,0.0011617877753451467
42886,0.0003588780527934432
160523,0.001169118215329945
127989,0.0007076213951222599
30560,0.0004017273895442486
30560,0.00042398335062898695
14721,0.000524887174833566
38654,4.495362372836098e-05
44508,0.0003948410740122199
105776,0.000520422006957233
105776,0.0005738734034821391
105324,0.0025796424597501755
84320,0.0005012555047869682
94758,0.0005436564097180963
15816,4.949726280756295e-05
15816,0.0003243365790694952
8766,0.0006873079692013562
8766,4.340724626672454e-05
4221,0.0007712958031333983
112981,0.0009284074767492712
112981,0.0007653119973838329
60637,0.0007662266725674272
112981,0.0008290684199891984
146072,0.0008499386021867394
120888,0.0004952089511789382
25349,0.00020264390332158655
33659,3.591914355638437e-05
33659,0.00028447454678826034
33659,3.190251663909294e-05
33659,3.0227511160774156e-05
33659,3.5186185414204374e-05
33659,0.0002518196124583483
33659,3.964108327636495e-05
33659,4.441733472049236e-05
125926,0.00022969607380218804
65559,0.000491134007461369
32826,0.001334978616796434
114791,0.000859392574056983
133218,0.0009237085469067097
101447,0.001976616680622101
77102,0.0014574918895959854
32826,0.0008137116092257202
59602,0.0008825534023344517
101447,0.0005962529103271663
101447,0.0012081946479156613
101447,0.001982871675863862
150239,0.0027777079958468676
49567,0.0009422787697985768
49567,0.000672783877234906
56704,8.22754591354169e-05
56430,0.0010101059451699257
18788,0.0003445667971391231
129159,5.4911364713916555e-05
129159,0.0006395414820872247
135085,0.0005015491624362767
80353,2.9472399546648376e-05
153033,4.539046494755894e-05
43445,0.0003325684228911996
43445,0.00029587079188786447
43445,0.0004602104891091585
43445,0.0007507484988309443
97200,0.00024969514925032854
12212,0.0009111036779358983
161896,3.2276624551741406e-05
161896,3.6452769563766196e-05
125323,0.000424310244852677
125323,0.00028531765565276146
125323,0.0005890484899282455
150171,0.0005824202089570463
139834,0.0005346987163648009
139834,0.0004668696492444724
159277,0.0010260556591674685
174586,0.0008601589361205697
174586,5.302873978507705e-05
84309,0.0005196752608753741
132674,2.937892531917896e-05
132674,4.876594539382495e-05
162333,0.0002592079108580947
20426,0.0004699274431914091
41464,0.0004923315718770027
41464,6.543567724293098e-05
56704,0.00027790165040642023
157833,0.00045960480929352343
